Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
138,Tristan Thompson\thomptr01,25-084,F-C,CLE,@,GSW,L,2016-06-05 *,1,19,3,8,.375,3,8,.375,0,0,,2,2,1.000,3,2,5,0,1,0,0,4,8,5.7,-3.1
139,Mo Williams\willima01,33-169,G,CLE,@,GSW,L,2016-06-05 *,0,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,1,2,0,1,0,0,-0.4,-6.3
140,Leandro Barbosa\barbole01,33-187,G,GSW,,CLE,W,2016-06-02 *,0,11,5,5,1.000,4,4,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,11,9.4,19.6
141,Harrison Barnes\barneha02,24-003,F,GSW,,CLE,W,2016-06-02 *,1,30,6,10,.600,6,8,.750,0,2,.000,1,1,1.000,0,1,1,2,1,0,0,1,13,10.7,3.3
142,Andrew Bogut\bogutan01,31-187,C,GSW,,CLE,W,2016-06-02 *,1,15,5,7,.714,5,7,.714,0,0,,0,0,,2,1,3,2,0,0,0,2,10,9.4,10.4
143,Ian Clark\clarkia01,25-087,G,GSW,,CLE,W,2016-06-02 *,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-26.1
144,Stephen Curry\curryst01,28-080,G,GSW,,CLE,W,2016-06-02 *,1,36,4,15,.267,1,7,.143,3,8,.375,0,0,,1,4,5,6,0,0,5,2,11,2.4,-10.5
145,Matthew Dellavedova\dellama01,25-268,G,CLE,@,GSW,L,2016-06-02 *,0,11,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,-0.4,-13.0
146,Festus Ezeli\ezelife01,26-225,C,GSW,,CLE,W,2016-06-02 *,0,10,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,0,1,0,0,1,2,1.5,-7.9
147,Channing Frye\fryech01,33-016,C-F,CLE,@,GSW,L,2016-06-02 *,0,7,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,1.6,-2.2
148,Draymond Green\greendr01,26-090,F,GSW,,CLE,W,2016-06-02 *,1,40,5,11,.455,3,5,.600,2,6,.333,4,4,1.000,0,11,11,7,4,1,3,1,16,19.8,11.9
149,Andre Iguodala\iguodan01,32-126,G-F,GSW,,CLE,W,2016-06-02 *,0,36,5,9,.556,3,5,.600,2,4,.500,0,0,,3,4,7,6,1,1,0,1,12,16.5,11.7
150,Kyrie Irving\irvinky01,24-071,G,CLE,@,GSW,L,2016-06-02 *,1,38,7,22,.318,6,18,.333,1,4,.250,11,12,.917,1,2,3,4,3,0,3,2,26,16.3,6.0
151,LeBron James\jamesle01,31-155,F-G,CLE,@,GSW,L,2016-06-02 *,1,41,9,21,.429,7,17,.412,2,4,.500,3,4,.750,4,8,12,9,2,1,4,2,23,20.9,12.0
152,Richard Jefferson\jefferi01,35-347,F,CLE,@,GSW,L,2016-06-02 *,0,12,1,3,.333,1,2,.500,0,1,.000,1,1,1.000,2,0,2,0,0,0,0,0,3,2.7,-1.7
153,Dahntay Jones\jonesda02,35-158,G-F,CLE,@,GSW,L,2016-06-02 *,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5.9
154,James Jones\jonesja02,35-242,F-G,CLE,@,GSW,L,2016-06-02 *,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6.4
155,Shaun Livingston\livinsh01,30-265,G,GSW,,CLE,W,2016-06-02 *,0,27,8,10,.800,8,10,.800,0,0,,4,4,1.000,1,3,4,3,1,0,0,2,20,20.1,15.8
156,Kevin Love\loveke01,27-269,F,CLE,@,GSW,L,2016-06-02 *,1,37,7,17,.412,5,12,.417,2,5,.400,1,1,1.000,2,11,13,2,1,0,4,2,17,10.2,-0.2
157,Timofey Mozgov\mozgoti01,29-322,C,CLE,@,GSW,L,2016-06-02 *,0,2,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0,1.3,17.5
158,Brandon Rush\rushbr01,30-331,G-F,GSW,,CLE,W,2016-06-02 *,0,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0.3,5.3
159,Iman Shumpert\shumpim01,25-342,G,CLE,@,GSW,L,2016-06-02 *,0,17,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,1,2,3,1.2,-3.6
160,J.R. Smith\smithjr01,30-267,G-F,CLE,@,GSW,L,2016-06-02 *,1,36,1,3,.333,0,0,,1,3,.333,0,0,,0,1,1,1,0,1,1,5,3,0.0,-6.8
161,Marreese Speights\speigma01,28-303,C-F,GSW,,CLE,W,2016-06-02 *,0,2,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-59.9
162,Klay Thompson\thompkl01,26-115,G-F,GSW,,CLE,W,2016-06-02 *,1,24,4,12,.333,3,7,.429,1,5,.200,0,1,.000,0,5,5,2,0,2,0,3,9,4.9,-3.5
163,Tristan Thompson\thomptr01,25-081,F-C,CLE,@,GSW,L,2016-06-02 *,1,31,5,11,.455,5,11,.455,0,0,,0,0,,6,6,12,0,0,1,0,3,10,9.8,-1.3
164,Anderson Varejão\varejan01,33-248,F-C,GSW,,CLE,W,2016-06-02 *,0,3,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,0.3,-5.3
165,Mo Williams\willima01,33-166,G,CLE,@,GSW,L,2016-06-02 *,0,2,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,-1.4,-28.6
166,Steven Adams\adamsst01,22-315,C,OKC,@,GSW,L,2016-05-30 *,1,26,4,11,.364,4,11,.364,0,0,,1,2,.500,5,4,9,1,0,0,1,2,9,6.1,-3.7
167,Leandro Barbosa\barbole01,33-184,G,GSW,,OKC,W,2016-05-30 *,0,2,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.9,-6.3
168,Harrison Barnes\barneha02,24-000,F,GSW,,OKC,W,2016-05-30 *,0,22,2,6,.333,1,2,.500,1,4,.250,0,0,,1,7,8,2,2,0,1,2,5,6.0,5.4
169,Andrew Bogut\bogutan01,31-184,C,GSW,,OKC,W,2016-05-30 *,1,15,1,2,.500,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,0,1,2,2.3,-3.0
170,Stephen Curry\curryst01,28-077,G,GSW,,OKC,W,2016-05-30 *,1,40,13,24,.542,6,12,.500,7,12,.583,3,3,1.000,1,4,5,8,0,0,3,1,36,28.5,19.8
171,Kevin Durant\duranke01,27-244,F-G,OKC,@,GSW,L,2016-05-30 *,1,46,10,19,.526,7,12,.583,3,7,.429,4,4,1.000,0,7,7,3,1,1,2,1,27,21.2,11.1
172,Festus Ezeli\ezelife01,26-222,C,GSW,,OKC,W,2016-05-30 *,0,13,1,3,.333,1,3,.333,0,0,,0,0,,1,3,4,0,0,0,2,0,2,-0.1,-11.5
173,Randy Foye\foyera01,32-249,G,OKC,@,GSW,L,2016-05-30 *,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6.6
174,Draymond Green\greendr01,26-087,F,GSW,,OKC,W,2016-05-30 *,1,40,5,14,.357,4,9,.444,1,5,.200,0,0,,2,7,9,4,1,2,2,5,11,7.9,0.1
175,Serge Ibaka\ibakase01,26-255,F-C,OKC,@,GSW,L,2016-05-30 *,1,43,5,11,.455,3,6,.500,2,5,.400,4,5,.800,1,3,4,1,0,1,0,2,16,12.1,3.7
176,Andre Iguodala\iguodan01,32-123,G-F,GSW,,OKC,W,2016-05-30 *,1,43,3,7,.429,2,3,.667,1,4,.250,0,2,.000,0,4,4,3,0,0,1,0,7,4.8,-1.9
177,Enes Kanter\kanteen01,24-010,C,OKC,@,GSW,L,2016-05-30 *,0,9,4,7,.571,4,7,.571,0,0,,0,0,,2,2,4,0,0,1,0,0,8,7.4,18.1
178,Shaun Livingston\livinsh01,30-262,G,GSW,,OKC,W,2016-05-30 *,0,14,2,4,.500,2,4,.500,0,0,,1,1,1.000,0,6,6,1,0,1,0,3,5,5.0,4.3
179,Andre Roberson\roberan03,24-178,G-F,OKC,@,GSW,L,2016-05-30 *,1,39,2,11,.182,2,7,.286,0,4,.000,0,0,,6,6,12,0,0,1,0,1,4,3.4,-5.8
180,Marreese Speights\speigma01,28-300,C-F,GSW,,OKC,W,2016-05-30 *,0,6,1,3,.333,0,2,.000,1,1,1.000,0,0,,1,0,1,0,0,0,1,2,3,0.2,-12.8
181,Klay Thompson\thompkl01,26-112,G-F,GSW,,OKC,W,2016-05-30 *,1,42,7,19,.368,1,8,.125,6,11,.545,1,2,.500,2,3,5,0,1,1,1,1,21,12.7,5.2
182,Anderson Varejão\varejan01,33-245,F-C,GSW,,OKC,W,2016-05-30 *,0,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,0,2,3.1,82.3
183,Dion Waiters\waitedi01,24-172,G,OKC,@,GSW,L,2016-05-30 *,0,32,2,9,.222,2,4,.500,0,5,.000,1,2,.500,0,4,4,2,0,1,1,2,5,0.6,-8.0
184,Russell Westbrook\westbru01,27-200,G,OKC,@,GSW,L,2016-05-30 *,1,45,7,21,.333,5,15,.333,2,6,.333,3,4,.750,0,7,7,13,2,0,3,3,19,15.7,5.0
185,Steven Adams\adamsst01,22-313,C,OKC,,GSW,L,2016-05-28 *,1,28,3,6,.500,3,6,.500,0,0,,3,5,.600,6,3,9,1,1,0,2,4,9,8.4,-1.0
186,Leandro Barbosa\barbole01,33-182,G,GSW,@,OKC,W,2016-05-28 *,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5.2
187,Harrison Barnes\barneha02,23-364,F,GSW,@,OKC,W,2016-05-28 *,1,28,3,6,.500,1,3,.333,2,3,.667,1,1,1.000,1,0,1,1,2,0,2,2,9,6.6,2.7
188,Andrew Bogut\bogutan01,31-182,C,GSW,@,OKC,W,2016-05-28 *,1,27,2,4,.500,2,4,.500,0,0,,1,4,.250,2,4,6,4,0,2,1,3,5,6.4,2.5
189,Stephen Curry\curryst01,28-075,G,GSW,@,OKC,W,2016-05-28 *,1,41,9,22,.409,3,8,.375,6,14,.429,7,9,.778,2,8,10,9,2,0,3,3,31,26.3,13.2
190,Kevin Durant\duranke01,27-242,F-G,OKC,,GSW,L,2016-05-28 *,1,45,10,31,.323,9,23,.391,1,8,.125,8,10,.800,2,5,7,3,2,3,3,4,29,15.0,3.1
191,Festus Ezeli\ezelife01,26-220,C,GSW,@,OKC,W,2016-05-28 *,0,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.1,-40.6
192,Randy Foye\foyera01,32-247,G,OKC,,GSW,L,2016-05-28 *,0,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-12.4
193,Draymond Green\greendr01,26-085,F,GSW,@,OKC,W,2016-05-28 *,1,43,4,10,.400,2,5,.400,2,5,.400,2,4,.500,3,9,12,6,3,1,3,5,12,13.5,4.2
194,Serge Ibaka\ibakase01,26-253,F-C,OKC,,GSW,L,2016-05-28 *,1,36,5,10,.500,4,4,1.000,1,6,.167,2,5,.400,1,8,9,0,0,3,0,4,13,10.4,2.4
195,Andre Iguodala\iguodan01,32-121,G-F,GSW,@,OKC,W,2016-05-28 *,0,38,3,6,.500,3,3,1.000,0,3,.000,2,4,.500,3,4,7,1,3,0,1,3,8,9.0,1.1
196,Enes Kanter\kanteen01,24-008,C,OKC,,GSW,L,2016-05-28 *,0,11,4,5,.800,4,5,.800,0,0,,0,0,,1,2,3,0,0,1,1,3,8,5.9,6.5
197,Shaun Livingston\livinsh01,30-260,G,GSW,@,OKC,W,2016-05-28 *,0,14,0,4,.000,0,4,.000,0,0,,0,0,,0,1,1,2,0,0,1,1,0,-2.5,-16.7
198,Anthony Morrow\morroan01,30-244,G,OKC,,GSW,L,2016-05-28 *,0,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-13.1
199,Andre Roberson\roberan03,24-176,G-F,OKC,,GSW,L,2016-05-28 *,1,29,5,5,1.000,5,5,1.000,0,0,,1,2,.500,3,5,8,0,1,3,3,5,11,10.8,6.4
200,Marreese Speights\speigma01,28-298,C-F,GSW,@,OKC,W,2016-05-28 *,0,6,0,4,.000,0,2,.000,0,2,.000,0,0,,1,1,2,0,0,0,1,2,0,-3.6,-45.1
201,Klay Thompson\thompkl01,26-110,G-F,GSW,@,OKC,W,2016-05-28 *,1,40,14,31,.452,3,13,.231,11,18,.611,2,2,1.000,1,3,4,0,1,1,1,4,41,25.6,14.2
202,Anderson Varejão\varejan01,33-243,F-C,GSW,@,OKC,W,2016-05-28 *,0,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,3.4
203,Dion Waiters\waitedi01,24-170,G,OKC,,GSW,L,2016-05-28 *,0,36,1,5,.200,0,2,.000,1,3,.333,0,0,,0,4,4,1,1,0,0,0,3,2.8,-3.3
204,Russell Westbrook\westbru01,27-198,G,OKC,,GSW,L,2016-05-28 *,1,44,10,27,.370,10,22,.455,0,5,.000,8,10,.800,3,6,9,11,4,0,5,2,28,22.1,7.9
205,Bismack Biyombo\biyombi01,23-273,C-F,TOR,,CLE,L,2016-05-27 *,1,26,1,4,.250,1,4,.250,0,0,,2,4,.500,0,9,9,0,1,1,1,2,4,3.4,-3.6
206,DeMarre Carroll\carrode01,29-305,F,TOR,,CLE,L,2016-05-27 *,1,28,3,9,.333,2,7,.286,1,2,.500,0,0,,2,4,6,0,0,0,1,3,7,2.3,-7.3
207,Matthew Dellavedova\dellama01,25-262,G,CLE,@,TOR,W,2016-05-27 *,0,9,1,2,.500,1,1,1.000,0,1,.000,2,3,.667,0,1,1,2,0,0,2,1,4,1.9,-10.4
208,DeMar DeRozan\derozde01,26-294,G-F,TOR,,CLE,L,2016-05-27 *,1,42,9,18,.500,9,17,.529,0,1,.000,2,2,1.000,0,3,3,4,0,0,4,4,20,9.1,-4.6
209,Channing Frye\fryech01,33-010,C-F,CLE,@,TOR,W,2016-05-27 *,0,15,2,3,.667,0,0,,2,3,.667,0,0,,0,1,1,0,0,1,0,4,6,4.1,4.6
210,Kyrie Irving\irvinky01,24-065,G,CLE,@,TOR,W,2016-05-27 *,1,40,12,24,.500,10,20,.500,2,4,.500,4,5,.800,0,4,4,9,3,1,4,1,30,24.4,6.4
211,LeBron James\jamesle01,31-149,F-G,CLE,@,TOR,W,2016-05-27 *,1,41,13,22,.591,10,16,.625,3,6,.500,4,7,.571,2,9,11,6,1,3,3,2,33,29.2,12.2
212,Richard Jefferson\jefferi01,35-341,F,CLE,@,TOR,W,2016-05-27 *,0,12,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,3.0,5.5
213,James Johnson\johnsja01,29-097,F,TOR,,CLE,L,2016-05-27 *,0,15,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,2,2,2,-2.9,-19.5
214,Dahntay Jones\jonesda02,35-152,G-F,CLE,@,TOR,W,2016-05-27 *,0,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-24.8
215,James Jones\jonesja02,35-236,F-G,CLE,@,TOR,W,2016-05-27 *,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3.8
216,Cory Joseph\josepco01,24-281,G,TOR,,CLE,L,2016-05-27 *,0,13,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,0,2,0,0,1,2,1.9,0.0
217,Kevin Love\loveke01,27-263,F,CLE,@,TOR,W,2016-05-27 *,1,39,5,11,.455,1,3,.333,4,8,.500,6,6,1.000,0,12,12,4,0,0,0,2,20,19.9,9.7
218,Kyle Lowry\lowryky01,30-063,G,TOR,,CLE,L,2016-05-27 *,1,42,11,22,.500,5,10,.500,6,12,.500,7,7,1.000,1,2,3,3,0,1,2,2,35,25.3,14.4
219,Patrick Patterson\pattepa01,27-074,F,TOR,,CLE,L,2016-05-27 *,0,35,3,9,.333,2,4,.500,1,5,.200,2,4,.500,0,1,1,2,1,0,1,4,9,3.2,-4.4
220,Norman Powell\powelno01,23-002,G,TOR,,CLE,L,2016-05-27 *,0,3,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,2,2.3,27.8
221,Terrence Ross\rosste01,25-112,F-G,TOR,,CLE,L,2016-05-27 *,0,7,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3,-2.7
222,Luis Scola\scolalu01,36-027,F,TOR,,CLE,L,2016-05-27 *,1,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-26.1
223,Iman Shumpert\shumpim01,25-336,G,CLE,@,TOR,W,2016-05-27 *,0,18,0,0,,0,0,,0,0,,0,0,,0,3,3,0,1,0,0,2,0,1.1,-0.5
224,J.R. Smith\smithjr01,30-261,G-F,CLE,@,TOR,W,2016-05-27 *,1,36,5,9,.556,0,1,.000,5,8,.625,0,0,,0,0,0,1,1,1,0,2,15,12.3,7.7
225,Jason Thompson\thompja02,29-311,F-C,TOR,,CLE,L,2016-05-27 *,0,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-2.0
226,Tristan Thompson\thomptr01,25-075,F-C,CLE,@,TOR,W,2016-05-27 *,1,24,1,1,1.000,1,1,1.000,0,0,,0,0,,2,3,5,0,0,0,1,4,2,1.4,-5.2
227,Jonas Valančiūnas\valanjo01,24-021,C,TOR,,CLE,L,2016-05-27 *,0,17,3,5,.600,3,5,.600,0,0,,0,0,,4,4,8,1,0,0,0,0,6,8.4,6.2
228,Delon Wright\wrighde01,24-031,G,TOR,,CLE,L,2016-05-27 *,0,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-21.7
229,Steven Adams\adamsst01,22-311,C,OKC,@,GSW,L,2016-05-26 *,1,31,4,6,.667,4,6,.667,0,0,,0,1,.000,3,7,10,1,0,1,1,3,8,8.4,-0.2
230,Leandro Barbosa\barbole01,33-180,G,GSW,,OKC,W,2016-05-26 *,0,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,0,0,2.0,10.9
231,Harrison Barnes\barneha02,23-362,F,GSW,,OKC,W,2016-05-26 *,1,25,2,7,.286,0,5,.000,2,2,1.000,0,0,,0,1,1,1,1,0,0,2,6,3.1,-2.7
232,Andrew Bogut\bogutan01,31-180,C,GSW,,OKC,W,2016-05-26 *,1,30,7,9,.778,7,9,.778,0,0,,1,2,.500,4,10,14,2,2,2,2,3,15,18.5,9.3
233,Stephen Curry\curryst01,28-073,G,GSW,,OKC,W,2016-05-26 *,1,37,9,20,.450,6,12,.500,3,8,.375,10,10,1.000,0,7,7,6,5,0,5,0,31,26.9,11.3
234,Kevin Durant\duranke01,27-240,F-G,OKC,@,GSW,L,2016-05-26 *,1,45,12,31,.387,9,20,.450,3,11,.273,13,13,1.000,0,7,7,4,1,1,3,3,40,25.5,6.3
235,Festus Ezeli\ezelife01,26-218,C,GSW,,OKC,W,2016-05-26 *,0,4,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,9.5
236,Randy Foye\foyera01,32-245,G,OKC,@,GSW,L,2016-05-26 *,0,9,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,2,1,2,-0.4,-12.1
237,Draymond Green\greendr01,26-083,F,GSW,,OKC,W,2016-05-26 *,1,39,4,10,.400,4,8,.500,0,2,.000,3,3,1.000,5,8,13,4,1,4,2,4,11,14.5,2.8
238,Serge Ibaka\ibakase01,26-251,F-C,OKC,@,GSW,L,2016-05-26 *,1,40,5,10,.500,2,5,.400,3,5,.600,0,0,,1,7,8,3,0,0,0,2,13,12.1,4.3
239,Andre Iguodala\iguodan01,32-119,G-F,GSW,,OKC,W,2016-05-26 *,0,34,3,5,.600,2,3,.667,1,2,.500,1,2,.500,0,1,1,8,1,1,1,2,8,11.1,6.5
240,Enes Kanter\kanteen01,24-006,C,OKC,@,GSW,L,2016-05-26 *,0,6,0,1,.000,0,1,.000,0,0,,1,1,1.000,1,1,2,0,0,0,1,2,1,-0.5,-18.5
241,Shaun Livingston\livinsh01,30-258,G,GSW,,OKC,W,2016-05-26 *,0,14,3,6,.500,3,6,.500,0,0,,0,0,,0,1,1,2,0,0,1,1,6,3.3,-5.6
242,Nazr Mohammed\mohamna01,38-264,C,OKC,@,GSW,L,2016-05-26 *,0,0,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-189.7
243,Anthony Morrow\morroan01,30-242,G,OKC,@,GSW,L,2016-05-26 *,0,7,4,4,1.000,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,1,1,10,7.4,25.2
244,Andre Roberson\roberan03,24-174,G-F,OKC,@,GSW,L,2016-05-26 *,1,34,2,5,.400,0,2,.000,2,3,.667,0,0,,4,2,6,3,2,0,1,6,6,7.4,3.0
245,Marreese Speights\speigma01,28-296,C-F,GSW,,OKC,W,2016-05-26 *,0,9,4,7,.571,3,6,.500,1,1,1.000,5,5,1.000,2,0,2,0,0,0,1,2,14,10.3,11.5
246,Klay Thompson\thompkl01,26-108,G-F,GSW,,OKC,W,2016-05-26 *,1,37,8,21,.381,6,12,.500,2,9,.222,9,10,.900,0,5,5,2,1,0,3,4,27,14.4,-4.0
247,Anderson Varejão\varejan01,33-241,F-C,GSW,,OKC,W,2016-05-26 *,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4.3
248,Dion Waiters\waitedi01,24-168,G,OKC,@,GSW,L,2016-05-26 *,0,27,0,4,.000,0,3,.000,0,1,.000,0,0,,2,2,4,4,0,0,1,3,0,-0.2,-7.9
249,Russell Westbrook\westbru01,27-196,G,OKC,@,GSW,L,2016-05-26 *,1,41,11,28,.393,8,20,.400,3,8,.375,6,9,.667,2,5,7,8,5,0,7,5,31,19.1,4.0
250,Bismack Biyombo\biyombi01,23-271,C-F,TOR,@,CLE,L,2016-05-25 *,1,21,2,3,.667,2,3,.667,0,0,,3,3,1.000,0,4,4,0,0,1,0,3,7,6.4,1.5
251,DeMarre Carroll\carrode01,29-303,F,TOR,@,CLE,L,2016-05-25 *,1,27,2,7,.286,2,3,.667,0,4,.000,1,1,1.000,0,2,2,2,1,0,1,2,5,2.1,-5.8
252,Matthew Dellavedova\dellama01,25-260,G,CLE,,TOR,W,2016-05-25 *,0,9,0,0,,0,0,,0,0,,0,0,,0,0,0,5,0,0,0,0,0,3.5,12.4
253,DeMar DeRozan\derozde01,26-292,G-F,TOR,@,CLE,L,2016-05-25 *,1,31,2,8,.250,2,8,.250,0,0,,10,12,.833,0,3,3,3,2,1,2,2,14,11.3,3.0
254,Channing Frye\fryech01,33-008,C-F,CLE,,TOR,W,2016-05-25 *,0,13,3,4,.750,2,2,1.000,1,2,.500,0,0,,1,2,3,0,0,1,1,4,7,4.8,3.5
255,Kyrie Irving\irvinky01,24-063,G,CLE,,TOR,W,2016-05-25 *,1,27,9,17,.529,8,15,.533,1,2,.500,4,5,.800,2,1,3,3,3,1,1,3,23,19.6,12.8
256,LeBron James\jamesle01,31-147,F-G,CLE,,TOR,W,2016-05-25 *,1,32,10,17,.588,8,13,.615,2,4,.500,1,3,.333,0,6,6,8,2,1,2,2,23,21.6,14.8
257,Richard Jefferson\jefferi01,35-339,F,CLE,,TOR,W,2016-05-25 *,0,20,4,9,.444,3,7,.429,1,2,.500,2,2,1.000,0,6,6,1,0,0,1,2,11,7.0,-2.2
258,James Johnson\johnsja01,29-095,F,TOR,@,CLE,L,2016-05-25 *,0,11,0,3,.000,0,2,.000,0,1,.000,0,0,,0,3,3,1,1,0,1,2,0,-1.3,-13.3
259,Dahntay Jones\jonesda02,35-150,G-F,CLE,,TOR,W,2016-05-25 *,0,9,1,3,.333,1,3,.333,0,0,,0,0,,0,3,3,2,0,0,1,0,2,1.6,-2.2
260,James Jones\jonesja02,35-234,F-G,CLE,,TOR,W,2016-05-25 *,0,12,2,3,.667,1,1,1.000,1,2,.500,0,0,,1,0,1,1,0,0,0,1,5,4.7,9.0
261,Cory Joseph\josepco01,24-279,G,TOR,@,CLE,L,2016-05-25 *,0,10,1,5,.200,1,4,.250,0,1,.000,1,2,.500,1,1,2,0,0,0,3,1,3,-2.9,-27.2
262,Kevin Love\loveke01,27-261,F,CLE,,TOR,W,2016-05-25 *,1,24,8,10,.800,5,6,.833,3,4,.750,6,6,1.000,0,2,2,2,1,2,2,1,25,23.2,25.9
263,Kyle Lowry\lowryky01,30-061,G,TOR,@,CLE,L,2016-05-25 *,1,29,5,12,.417,4,8,.500,1,4,.250,2,6,.333,0,3,3,6,1,0,5,3,13,4.9,-5.5
264,Timofey Mozgov\mozgoti01,29-314,C,CLE,,TOR,W,2016-05-25 *,0,12,2,2,1.000,2,2,1.000,0,0,,0,0,,1,6,7,1,0,0,2,2,4,3.8,2.7
265,Patrick Patterson\pattepa01,27-072,F,TOR,@,CLE,L,2016-05-25 *,0,19,1,4,.250,0,1,.000,1,3,.333,0,0,,0,0,0,0,0,0,2,2,3,-2.2,-13.7
266,Norman Powell\powelno01,23-000,G,TOR,@,CLE,L,2016-05-25 *,0,13,3,9,.333,3,9,.333,0,0,,0,0,,1,0,1,1,1,0,0,1,6,2.9,-2.4
267,Terrence Ross\rosste01,25-110,F-G,TOR,@,CLE,L,2016-05-25 *,0,21,1,4,.250,1,2,.500,0,2,.000,1,2,.500,0,2,2,1,0,0,2,5,3,-2.5,-15.6
268,Luis Scola\scolalu01,36-025,F,TOR,@,CLE,L,2016-05-25 *,1,15,3,4,.750,2,2,1.000,1,2,.500,0,0,,0,1,1,3,1,0,0,3,7,7.6,15.7
269,Iman Shumpert\shumpim01,25-334,G,CLE,,TOR,W,2016-05-25 *,0,11,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,1,3,0,-2.6,-14.8
270,J.R. Smith\smithjr01,30-259,G-F,CLE,,TOR,W,2016-05-25 *,1,29,3,5,.600,2,2,1.000,1,3,.333,0,0,,0,6,6,0,4,0,1,2,7,8.7,7.5
271,Jason Thompson\thompja02,29-309,F-C,TOR,@,CLE,L,2016-05-25 *,0,12,1,3,.333,1,3,.333,0,0,,0,2,.000,3,2,5,1,0,1,0,0,2,3.6,0.3
272,Tristan Thompson\thomptr01,25-073,F-C,CLE,,TOR,W,2016-05-25 *,1,29,2,2,1.000,2,2,1.000,0,0,,5,8,.625,5,5,10,0,1,1,0,3,9,12.7,6.7
273,Jonas Valančiūnas\valanjo01,24-019,C,TOR,@,CLE,L,2016-05-25 *,0,18,4,4,1.000,4,4,1.000,0,0,,1,2,.500,0,0,0,1,0,0,2,1,9,5.7,1.1
274,Mo Williams\willima01,33-158,G,CLE,,TOR,W,2016-05-25 *,0,12,0,4,.000,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,4,3,0,-8.0,-41.1
275,Delon Wright\wrighde01,24-029,G,TOR,@,CLE,L,2016-05-25 *,0,12,2,3,.667,2,3,.667,0,0,,2,5,.400,0,1,1,0,2,0,0,0,6,5.8,10.8
276,Steven Adams\adamsst01,22-309,C,OKC,,GSW,W,2016-05-24 *,1,25,2,4,.500,2,4,.500,0,0,,7,8,.875,4,3,7,2,2,1,1,4,11,13.8,9.0
