Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
245,Kevin Love\loveke01,28-254,F,CLE,@,BOS,W,2017-05-19 *,1,27,7,14,.500,3,5,.600,4,9,.444,3,4,.750,3,9,12,2,1,0,1,2,21,19.0,7.8
246,Jordan Mickey\mickejo01,22-314,F,BOS,,CLE,L,2017-05-19 *,0,10,1,3,.333,1,3,.333,0,0,,0,0,,0,5,5,0,0,0,1,1,2,0.4,-13.6
247,Kelly Olynyk\olynyke01,26-030,C-F,BOS,,CLE,L,2017-05-19 *,0,8,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0,-1.8,-20.6
248,Terry Rozier\roziete01,23-063,G,BOS,,CLE,L,2017-05-19 *,0,18,2,5,.400,0,1,.000,2,4,.500,0,0,,0,1,1,3,0,0,3,0,6,2.7,-4.3
249,Iman Shumpert\shumpim01,26-327,G,CLE,@,BOS,W,2017-05-19 *,0,12,2,2,1.000,0,0,,2,2,1.000,1,2,.500,1,4,5,3,2,0,1,2,7,10.2,26.2
250,Marcus Smart\smartma01,23-074,G,BOS,,CLE,L,2017-05-19 *,0,25,0,6,.000,0,5,.000,0,1,.000,4,4,1.000,2,3,5,7,1,1,3,4,4,4.1,-5.9
251,J.R. Smith\smithjr01,31-252,G-F,CLE,@,BOS,W,2017-05-19 *,1,26,4,5,.800,3,4,.750,1,1,1.000,0,0,,1,6,7,0,0,0,0,0,9,9.6,3.1
252,Isaiah Thomas\thomais02,28-101,G,BOS,,CLE,L,2017-05-19 *,1,18,0,6,.000,0,4,.000,0,2,.000,2,2,1.000,0,3,3,6,0,0,1,0,2,1.9,-10.9
253,Tristan Thompson\thomptr01,26-067,F-C,CLE,@,BOS,W,2017-05-19 *,1,25,3,5,.600,3,5,.600,0,0,,1,2,.500,1,1,2,1,0,0,2,2,7,3.2,-7.3
254,Deron Williams\willide01,32-327,G,CLE,@,BOS,W,2017-05-19 *,0,17,2,4,.500,2,2,1.000,0,2,.000,0,0,,0,3,3,6,2,0,0,2,4,8.3,9.5
255,Derrick Williams\willide02,25-359,F,CLE,@,BOS,W,2017-05-19 *,0,10,2,4,.500,2,3,.667,0,1,.000,0,0,,1,0,1,1,0,0,0,0,4,3.4,-2.4
256,Tyler Zeller\zellety01,27-122,F-C,BOS,,CLE,L,2017-05-19 *,0,14,4,6,.667,4,6,.667,0,0,,0,0,,2,2,4,0,0,1,2,1,8,5.7,-2.7
257,Avery Bradley\bradlav01,26-172,G,BOS,,CLE,L,2017-05-17 *,1,39,8,16,.500,6,8,.750,2,8,.250,3,4,.750,0,4,4,1,0,0,3,1,21,11.1,-4.2
258,Jaylen Brown\brownja02,20-205,F-G,BOS,,CLE,L,2017-05-17 *,0,20,5,7,.714,5,6,.833,0,1,.000,0,2,.000,4,5,9,1,0,0,1,2,10,9.5,1.9
259,Jae Crowder\crowdja01,26-315,F,BOS,,CLE,L,2017-05-17 *,1,35,8,13,.615,4,7,.571,4,6,.667,1,2,.500,4,4,8,5,0,0,0,5,21,20.2,11.5
260,Channing Frye\fryech01,34-000,C-F,CLE,@,BOS,W,2017-05-17 *,0,3,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,1.3,-0.9
261,Gerald Green\greenge01,31-111,G-F,BOS,,CLE,L,2017-05-17 *,0,14,4,6,.667,1,1,1.000,3,5,.600,0,0,,0,2,2,1,0,0,0,2,11,8.9,15.9
262,Al Horford\horfoal01,30-348,C-F,BOS,,CLE,L,2017-05-17 *,1,38,4,11,.364,3,8,.375,1,3,.333,2,2,1.000,4,4,8,6,1,0,3,4,11,9.5,-2.6
263,Kyrie Irving\irvinky01,25-055,G,CLE,@,BOS,W,2017-05-17 *,1,34,4,11,.364,4,8,.500,0,3,.000,3,3,1.000,0,2,2,6,2,1,2,2,11,9.6,-2.4
264,LeBron James\jamesle01,32-138,F-G,CLE,@,BOS,W,2017-05-17 *,1,42,14,24,.583,13,18,.722,1,6,.167,9,11,.818,2,7,9,7,2,0,2,2,38,33.6,12.5
265,Richard Jefferson\jefferi01,36-330,F,CLE,@,BOS,W,2017-05-17 *,0,12,0,0,,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,2,0,0.9,-3.3
266,Amir Johnson\johnsam01,30-016,F-C,BOS,,CLE,L,2017-05-17 *,1,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-11.2
267,Dahntay Jones\jonesda02,36-141,G-F,CLE,@,BOS,W,2017-05-17 *,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6.3
268,Kyle Korver\korveky01,36-061,G-F,CLE,@,BOS,W,2017-05-17 *,0,14,1,6,.167,0,0,,1,6,.167,0,0,,0,1,1,0,0,0,0,1,3,-0.9,-16.2
269,Kevin Love\loveke01,28-252,F,CLE,@,BOS,W,2017-05-17 *,1,34,9,16,.563,3,7,.429,6,9,.667,8,9,.889,1,11,12,0,1,1,2,3,32,26.5,13.9
270,Kelly Olynyk\olynyke01,26-028,C-F,BOS,,CLE,L,2017-05-17 *,0,16,1,6,.167,1,4,.250,0,2,.000,0,0,,0,3,3,3,0,0,1,2,2,-0.6,-13.2
271,Terry Rozier\roziete01,23-061,G,BOS,,CLE,L,2017-05-17 *,0,6,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,2,2.4,7.1
272,Iman Shumpert\shumpim01,26-325,G,CLE,@,BOS,W,2017-05-17 *,0,25,1,6,.167,0,4,.000,1,2,.500,0,0,,2,3,5,1,1,0,0,1,3,2.8,-5.2
273,Marcus Smart\smartma01,23-072,G,BOS,,CLE,L,2017-05-17 *,0,21,2,5,.400,2,2,1.000,0,3,.000,2,3,.667,1,2,3,3,2,1,2,6,6,4.6,-2.5
274,J.R. Smith\smithjr01,31-250,G-F,CLE,@,BOS,W,2017-05-17 *,1,24,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,3,3,2,1,0,0,1,2,3.9,0.1
275,Isaiah Thomas\thomais02,28-099,G,BOS,,CLE,L,2017-05-17 *,1,38,7,19,.368,5,12,.417,2,7,.286,1,3,.333,0,1,1,10,1,0,4,2,17,9.2,-5.0
276,Tristan Thompson\thomptr01,26-065,F-C,CLE,@,BOS,W,2017-05-17 *,1,34,7,7,1.000,7,7,1.000,0,0,,6,10,.600,6,3,9,2,2,0,1,3,20,22.6,10.2
277,Deron Williams\willide01,32-325,G,CLE,@,BOS,W,2017-05-17 *,0,12,0,5,.000,0,4,.000,0,1,.000,2,2,1.000,0,0,0,2,0,0,1,2,2,-1.9,-23.7
278,Derrick Williams\willide02,25-357,F,CLE,@,BOS,W,2017-05-17 *,0,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,3.0,31.1
279,James Young\youngja01,21-274,G-F,BOS,,CLE,L,2017-05-17 *,0,3,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-30.6
280,Tyler Zeller\zellety01,27-120,F-C,BOS,,CLE,L,2017-05-17 *,0,5,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,0,0,1,0,0,0,1,3,2.6,9.5
281,LaMarcus Aldridge\aldrila01,31-301,F-C,SAS,@,GSW,L,2017-05-16 *,1,27,4,11,.364,4,10,.400,0,1,.000,0,0,,1,3,4,3,1,2,3,1,8,4.6,-5.8
282,Kyle Anderson\anderky01,23-238,F-G,SAS,@,GSW,L,2017-05-16 *,0,26,4,13,.308,4,11,.364,0,2,.000,0,0,,3,2,5,4,2,0,0,0,8,8.0,-0.5
283,Joel Anthony\anthojo01,34-280,C,SAS,@,GSW,L,2017-05-16 *,0,12,3,4,.750,3,4,.750,0,0,,0,0,,2,1,3,0,0,1,1,2,6,5.0,-2.1
284,Matt Barnes\barnema02,37-068,F,GSW,,SAS,W,2017-05-16 *,0,15,1,6,.167,1,3,.333,0,3,.000,0,0,,0,2,2,1,1,0,1,1,2,-0.9,-17.9
285,Dāvis Bertāns\bertada01,24-185,F,SAS,@,GSW,L,2017-05-16 *,0,17,4,4,1.000,1,1,1.000,3,3,1.000,2,2,1.000,1,3,4,1,1,1,3,2,13,12.0,15.0
286,Ian Clark\clarkia01,26-070,G,GSW,,SAS,W,2017-05-16 *,0,22,4,7,.571,2,3,.667,2,4,.500,0,0,,0,0,0,3,2,0,1,2,10,9.0,3.8
287,Stephen Curry\curryst01,29-063,G,GSW,,SAS,W,2017-05-16 *,1,31,8,13,.615,2,4,.500,6,9,.667,7,7,1.000,1,6,7,7,3,0,2,3,29,30.3,19.1
288,Dewayne Dedmon\dedmode01,27-277,C,SAS,@,GSW,L,2017-05-16 *,0,20,3,9,.333,3,9,.333,0,0,,3,4,.750,5,4,9,0,0,0,1,3,9,6.0,-9.9
289,Kevin Durant\duranke01,28-229,F-G,GSW,,SAS,W,2017-05-16 *,1,28,6,10,.600,4,5,.800,2,5,.400,2,2,1.000,0,2,2,3,0,1,2,2,16,12.0,-0.2
290,Bryn Forbes\forbebr01,23-297,G,SAS,@,GSW,L,2017-05-16 *,0,23,1,6,.167,0,2,.000,1,4,.250,2,2,1.000,0,1,1,1,0,0,0,1,5,1.8,-9.3
291,Pau Gasol\gasolpa01,36-314,C-F,SAS,@,GSW,L,2017-05-16 *,1,16,2,5,.400,2,5,.400,0,0,,3,3,1.000,4,4,8,1,1,0,3,0,7,7.0,-3.5
292,Manu Ginóbili\ginobma01,39-292,G,SAS,@,GSW,L,2017-05-16 *,0,5,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,2,2,-0.2,-18.7
293,Danny Green\greenda02,29-328,G-F,SAS,@,GSW,L,2017-05-16 *,1,17,2,7,.286,1,2,.500,1,5,.200,0,0,,1,1,2,0,0,1,0,0,5,2.6,-5.8
294,Draymond Green\greendr01,27-073,F,GSW,,SAS,W,2017-05-16 *,1,28,4,10,.400,2,4,.500,2,6,.333,3,4,.750,0,9,9,6,2,2,1,1,13,16.1,8.2
295,Damian Jones\jonesda03,21-320,F-C,GSW,,SAS,W,2017-05-16 *,0,7,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,0,1,0,0,0,2,2.0,-8.1
296,David Lee\leeda02,34-017,F,SAS,@,GSW,L,2017-05-16 *,0,5,1,3,.333,1,3,.333,0,0,,0,1,.000,2,0,2,0,0,0,0,0,2,1.3,-10.7
297,Shaun Livingston\livinsh01,31-247,G,GSW,,SAS,W,2017-05-16 *,0,13,5,7,.714,5,7,.714,0,0,,0,0,,0,0,0,3,2,0,2,2,10,8.4,5.1
298,James Michael McAdoo\mcadoja01,24-132,F,GSW,,SAS,W,2017-05-16 *,0,11,3,5,.600,2,4,.500,1,1,1.000,2,2,1.000,2,3,5,0,1,0,1,1,9,8.6,5.1
299,Patrick McCaw\mccawpa01,21-203,G,GSW,,SAS,W,2017-05-16 *,0,27,6,8,.750,3,4,.750,3,4,.750,3,3,1.000,1,2,3,5,3,0,2,4,18,19.0,13.9
300,JaVale McGee\mcgeeja01,29-117,C,GSW,,SAS,W,2017-05-16 *,0,10,3,3,1.000,3,3,1.000,0,0,,0,0,,0,4,4,0,0,0,1,2,6,4.5,-2.1
301,Patty Mills\millspa02,28-278,G,SAS,@,GSW,L,2017-05-16 *,1,21,2,6,.333,1,2,.500,1,4,.250,0,0,,0,2,2,1,2,0,1,0,5,3.9,-5.1
302,Dejounte Murray\murrade01,20-239,G,SAS,@,GSW,L,2017-05-16 *,0,27,3,12,.250,3,12,.250,0,0,,2,2,1.000,1,5,6,6,4,0,5,2,8,5.4,-5.2
303,Zaza Pachulia\pachuza01,33-095,C,GSW,,SAS,W,2017-05-16 *,1,7,2,4,.500,2,4,.500,0,0,,0,0,,0,1,1,2,0,0,0,0,4,3.7,2.6
304,Jonathon Simmons\simmojo02,27-244,G-F,SAS,@,GSW,L,2017-05-16 *,1,26,8,17,.471,6,14,.429,2,3,.667,4,5,.800,2,1,3,3,0,0,1,4,22,14.1,4.0
305,Klay Thompson\thompkl01,27-097,G-F,GSW,,SAS,W,2017-05-16 *,1,29,4,10,.400,2,5,.400,2,5,.400,1,1,1.000,1,5,6,4,0,0,3,1,11,7.2,-6.7
306,David West\westda01,36-260,F-C,GSW,,SAS,W,2017-05-16 *,0,14,3,3,1.000,3,3,1.000,0,0,,0,0,,0,0,0,5,1,2,0,0,6,11.0,23.5
307,Bradley Beal\bealbr01,23-321,G,WAS,@,BOS,L,2017-05-15 *,1,46,12,22,.545,7,12,.583,5,10,.500,9,10,.900,1,3,4,2,2,0,2,2,38,29.2,11.1
308,Bojan Bogdanović\bogdabo02,28-027,G-F,WAS,@,BOS,L,2017-05-15 *,0,16,1,2,.500,0,0,,1,2,.500,2,2,1.000,0,1,1,0,0,0,0,0,5,4.3,1.3
309,Avery Bradley\bradlav01,26-170,G,BOS,,WAS,W,2017-05-15 *,1,37,3,9,.333,2,5,.400,1,4,.250,2,2,1.000,1,2,3,1,1,1,1,3,9,5.4,-5.4
310,Jaylen Brown\brownja02,20-203,F-G,BOS,,WAS,W,2017-05-15 *,0,20,3,5,.600,2,2,1.000,1,3,.333,2,2,1.000,0,3,3,0,1,0,0,3,9,7.4,2.5
311,Jae Crowder\crowdja01,26-313,F,BOS,,WAS,W,2017-05-15 *,1,32,7,12,.583,7,10,.700,0,2,.000,0,0,,0,5,5,0,1,0,1,3,14,8.7,-5.1
312,Marcin Gortat\gortama01,33-087,C-F,WAS,@,BOS,L,2017-05-15 *,1,33,2,6,.333,2,6,.333,0,0,,2,3,.667,3,7,10,0,1,1,4,3,6,2.9,-9.4
313,Al Horford\horfoal01,30-346,C-F,BOS,,WAS,W,2017-05-15 *,1,40,6,10,.600,4,8,.500,2,2,1.000,1,3,.333,1,5,6,5,1,0,1,0,15,15.3,4.7
314,Brandon Jennings\jennibr01,27-234,G,WAS,@,BOS,L,2017-05-15 *,0,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-20.5
315,Amir Johnson\johnsam01,30-014,F-C,BOS,,WAS,W,2017-05-15 *,1,10,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,2,3,0,-2.2,-20.2
316,Sheldon Mac\mcclesh01,24-145,G,WAS,@,BOS,L,2017-05-15 *,0,0,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-586.5
317,Ian Mahinmi\mahinia01,30-191,C,WAS,@,BOS,L,2017-05-15 *,0,11,0,1,.000,0,1,.000,0,0,,0,2,.000,0,0,0,1,0,1,1,4,0,-2.7,-16.2
318,Markieff Morris\morrima02,27-255,F,WAS,@,BOS,L,2017-05-15 *,1,42,7,14,.500,4,8,.500,3,6,.500,1,2,.500,3,7,10,2,1,1,3,4,18,13.3,1.4
319,Kelly Olynyk\olynyke01,26-026,C-F,BOS,,WAS,W,2017-05-15 *,0,28,10,14,.714,8,8,1.000,2,6,.333,4,5,.800,0,4,4,4,0,0,1,5,26,20.8,11.3
320,Kelly Oubre\oubreke01,21-157,F,WAS,@,BOS,L,2017-05-15 *,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4.7
321,Otto Porter\porteot01,23-346,F,WAS,@,BOS,L,2017-05-15 *,1,39,6,10,.600,6,8,.750,0,2,.000,8,8,1.000,1,9,10,2,2,1,1,1,20,21.5,9.0
322,Terry Rozier\roziete01,23-059,G,BOS,,WAS,W,2017-05-15 *,0,4,0,0,,0,0,,0,0,,0,0,,0,1,1,1,1,1,0,1,0,2.3,27.7
323,Tomáš Satoranský\satorto01,25-197,G,WAS,@,BOS,L,2017-05-15 *,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6.3
324,Marcus Smart\smartma01,23-070,G,BOS,,WAS,W,2017-05-15 *,0,30,4,7,.571,2,5,.400,2,2,1.000,3,4,.750,0,6,6,4,0,2,0,4,13,13.7,7.5
325,Jason Smith\smithja02,31-074,F-C,WAS,@,BOS,L,2017-05-15 *,0,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-8.8
326,Isaiah Thomas\thomais02,28-097,G,BOS,,WAS,W,2017-05-15 *,1,40,9,21,.429,6,16,.375,3,5,.600,8,9,.889,1,1,2,12,1,0,2,2,29,25.1,6.7
327,John Wall\walljo01,26-251,G,WAS,@,BOS,L,2017-05-15 *,1,44,8,23,.348,7,15,.467,1,8,.125,1,2,.500,2,5,7,11,0,0,3,1,18,11.9,-4.9
328,James Young\youngja01,21-272,G-F,BOS,,WAS,W,2017-05-15 *,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5.0
329,LaMarcus Aldridge\aldrila01,31-299,F-C,SAS,@,GSW,L,2017-05-14 *,1,40,11,24,.458,10,22,.455,1,2,.500,5,6,.833,2,5,7,3,3,1,6,4,28,16.3,-0.8
330,Kyle Anderson\anderky01,23-236,F-G,SAS,@,GSW,L,2017-05-14 *,0,9,2,3,.667,2,3,.667,0,0,,0,0,,1,3,4,2,1,0,0,0,4,6.7,19.9
331,Matt Barnes\barnema02,37-066,F,GSW,,SAS,W,2017-05-14 *,0,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,2,1.2,-6.7
332,Dāvis Bertāns\bertada01,24-183,F,SAS,@,GSW,L,2017-05-14 *,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5.1
333,Ian Clark\clarkia01,26-068,G,GSW,,SAS,W,2017-05-14 *,0,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,3,2.0,6.9
334,Stephen Curry\curryst01,29-061,G,GSW,,SAS,W,2017-05-14 *,1,39,14,26,.538,7,10,.700,7,16,.438,5,7,.714,2,5,7,3,3,0,3,0,40,31.6,16.2
335,Kevin Durant\duranke01,28-227,F-G,GSW,,SAS,W,2017-05-14 *,1,39,11,21,.524,9,13,.692,2,8,.250,10,12,.833,2,3,5,4,1,4,3,4,34,27.2,10.7
336,Pau Gasol\gasolpa01,36-312,C-F,SAS,@,GSW,L,2017-05-14 *,1,16,2,5,.400,2,4,.500,0,1,.000,1,1,1.000,0,2,2,1,1,1,1,5,5,2.3,-5.1
337,Manu Ginóbili\ginobma01,39-290,G,SAS,@,GSW,L,2017-05-14 *,0,26,7,10,.700,6,7,.857,1,3,.333,2,3,.667,0,1,1,1,3,0,2,2,17,13.6,9.3
338,Danny Green\greenda02,29-326,G-F,SAS,@,GSW,L,2017-05-14 *,1,33,3,5,.600,1,2,.500,2,3,.667,0,0,,1,1,2,2,1,1,3,3,8,5.6,1.3
339,Draymond Green\greendr01,27-071,F,GSW,,SAS,W,2017-05-14 *,1,37,3,6,.500,3,5,.600,0,1,.000,3,3,1.000,3,4,7,7,2,0,4,5,9,10.2,0.5
340,Andre Iguodala\iguodan01,33-106,G-F,GSW,,SAS,W,2017-05-14 *,0,10,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,1,0,1,0,2,2.4,2.3
341,David Lee\leeda02,34-015,F,SAS,@,GSW,L,2017-05-14 *,0,16,0,1,.000,0,1,.000,0,0,,0,0,,3,4,7,1,0,0,1,0,0,2.3,-3.7
342,Kawhi Leonard\leonaka01,25-319,F,SAS,@,GSW,L,2017-05-14 *,1,24,7,13,.538,6,9,.667,1,4,.250,11,11,1.000,4,4,8,3,1,0,1,2,26,25.0,22.0
343,Shaun Livingston\livinsh01,31-245,G,GSW,,SAS,W,2017-05-14 *,0,23,2,5,.400,2,5,.400,0,0,,0,1,.000,4,2,6,1,1,0,1,1,4,4.6,-3.3
344,JaVale McGee\mcgeeja01,29-115,C,GSW,,SAS,W,2017-05-14 *,0,5,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,1,2,1,-0.9,-20.6
345,Patty Mills\millspa02,28-276,G,SAS,@,GSW,L,2017-05-14 *,1,37,1,8,.125,1,2,.500,0,6,.000,3,4,.750,1,1,2,3,2,0,1,3,5,2.3,-7.6
346,Dejounte Murray\murrade01,20-237,G,SAS,@,GSW,L,2017-05-14 *,0,13,3,6,.500,3,6,.500,0,0,,0,1,.000,1,1,2,2,1,0,1,1,6,4.6,1.6
347,Zaza Pachulia\pachuza01,33-093,C,GSW,,SAS,W,2017-05-14 *,1,26,4,6,.667,4,6,.667,0,0,,3,4,.750,5,4,9,3,1,1,1,3,11,14.3,7.9
348,Jonathon Simmons\simmojo02,27-242,G-F,SAS,@,GSW,L,2017-05-14 *,0,26,4,9,.444,2,6,.333,2,3,.667,2,2,1.000,1,1,2,1,0,0,1,4,12,6.4,-1.6
349,Klay Thompson\thompkl01,27-095,G-F,GSW,,SAS,W,2017-05-14 *,1,39,2,11,.182,1,8,.125,1,3,.333,1,2,.500,1,3,4,3,3,2,2,5,6,2.8,-6.5
350,David West\westda01,36-258,F-C,GSW,,SAS,W,2017-05-14 *,0,8,0,2,.000,0,2,.000,0,0,,1,2,.500,0,1,1,0,1,1,2,3,1,-2.0,-22.4
351,Bradley Beal\bealbr01,23-318,G,WAS,,BOS,W,2017-05-12 *,1,43,15,26,.577,14,18,.778,1,8,.125,2,2,1.000,2,1,3,5,1,0,1,3,33,24.8,12.5
352,Bojan Bogdanović\bogdabo02,28-024,G-F,WAS,,BOS,W,2017-05-12 *,0,17,2,6,.333,2,3,.667,0,3,.000,0,0,,0,4,4,0,0,0,1,1,4,0.4,-10.4
353,Avery Bradley\bradlav01,26-167,G,BOS,@,WAS,L,2017-05-12 *,1,42,10,18,.556,7,12,.583,3,6,.500,4,4,1.000,0,3,3,1,4,0,2,3,27,20.8,9.3
